Spec	FinalStatus	Verdict	BugType	BugFile	BugLine	BugFunc	CWE	Time	Tokens	UniqueBugID	IsDuplicate
0293_pngset_c_735_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	735		CWE-125	0	24353		
0300_pngset_c_632_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	632		CWE-125	0	24353		
0301_pngset_c_639_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	639		CWE-125	0	24353		
0302_pngset_c_648_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	648		CWE-125	0	24353		
0303_pngset_c_650_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	650		CWE-125	0	24353		
0305_pngset_c_657_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	657		CWE-125	0	24353		
0306_pngset_c_659_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	659		CWE-125	0	24353		
0307_pngset_c_660_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	660		CWE-125	0	24353		
0309_pngset_c_532_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	532		CWE-125	0	24353		
0310_pngset_c_539_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	539		CWE-125	0	24353		
0311_pngset_c_541_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	541		CWE-125	0	24353		
0312_pngset_c_556_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	556		CWE-125	0	24353		
0313_pngset_c_562_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	562		CWE-125	0	24353		
0315_pngset_c_567_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	567		CWE-125	0	24353		
0317_pngset_c_573_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	573		CWE-125	0	24353		
0318_pngset_c_582_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	582		CWE-125	0	24353		
0319_pngset_c_584_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	584		CWE-125	0	24353		
0320_pngset_c_590_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	590		CWE-125	0	24353		
0321_pngset_c_593_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	593		CWE-125	0	24353		
0322_pngset_c_477_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	477		CWE-125	0	24353		
0324_pngset_c_436_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	436		CWE-125	0	24353		
0325_pngset_c_436_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	436		CWE-125	0	24353		
0326_pngset_c_437_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	437		CWE-125	0	24353		
0327_pngset_c_437_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	437		CWE-125	0	24353		
0329_pngset_c_437_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	437		CWE-125	0	24353		
0330_pngset_c_438_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	438		CWE-125	0	24353		
0331_pngset_c_438_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	438		CWE-125	0	24353		
0332_pngset_c_440_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	440		CWE-125	0	24353		
0333_pngset_c_449_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	449		CWE-125	0	24353		
0334_pngset_c_450_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	450		CWE-125	0	24353		
0335_pngset_c_452_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	452		CWE-125	0	24353		
0336_pngset_c_452_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	452		CWE-125	0	24353		
0337_pngset_c_454_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	454		CWE-125	0	24353		
0338_pngset_c_386_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	386		CWE-125	0	24353		
0339_pngset_c_386_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	386		CWE-125	0	24353		
0341_pngset_c_403_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	403		CWE-125	0	24353		
0342_pngset_c_409_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	409		CWE-125	0	24353		
0343_pngset_c_410_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	410		CWE-125	0	24353		
0344_pngset_c_412_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	412		CWE-125	0	24353		
0345_pngset_c_413_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	413		CWE-125	0	24353		
0346_pngset_c_361_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	361		CWE-125	0	24353		
0347_pngset_c_345_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	345		CWE-125	0	24353		
0348_pngset_c_346_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	346		CWE-125	0	24353		
0350_pngset_c_292_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	292		CWE-125	0	24353		
0352_pngset_c_189_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	189		CWE-125	0	24353		
0353_pngset_c_150_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	150		CWE-125	0	24353		
0354_pngset_c_156_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	156		CWE-125	0	24353		
0356_pngset_c_90_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	90		CWE-125	0	24353		
0359_pngset_c_49_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	49		CWE-125	0	24353		
0360_pngset_c_50_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	50		CWE-125	0	24353		
0361_pngset_c_51_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	51		CWE-125	0	24353		
0363_pngset_c_52_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	52		CWE-125	0	24353		
0364_pngset_c_53_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	53		CWE-125	0	24353		
0365_pngset_c_54_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	54		CWE-125	0	24353		
0366_pngset_c_55_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	55		CWE-125	0	24353		
0367_pngset_c_56_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	56		CWE-125	0	24353		
0368_pngset_c_58_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	58		CWE-125	0	24353		
0369_pngset_c_33_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngset.c	33		CWE-125	0	24353		
0006_pngwrite_c_2253_local-cpp-cwe-120-overflow	LLM_FP	FP		pngwrite.c	2253		CWE-120	0	24353		
0036_pngwrite_c_900_local-cpp-cwe-120-overflow	LLM_FP	FP		pngwrite.c	900		CWE-120	0	24353		
0177_pngwrite_c_2253_local-cpp-cwe-787-oob-write	LLM_FP	FP		pngwrite.c	2253		CWE-787	0	24353		
0180_pngwrite_c_2253_local-cpp-cwe-823-pointer-offset	LLM_FP	FP		pngwrite.c	2253		CWE-823	0	24353		
0285_pngwrite_c_1513_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	1513		CWE-125	0	24353		
0290_pngwrite_c_1384_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	1384		CWE-125	0	24353		
0294_pngwrite_c_1408_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	1408		CWE-125	0	24353		
0295_pngwrite_c_1409_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	1409		CWE-125	0	24353		
0298_pngwrite_c_1490_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	1490		CWE-125	0	24353		
0376_pngwrite_c_241_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	241		CWE-125	0	24353		
0377_pngwrite_c_242_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	242		CWE-125	0	24353		
0378_pngwrite_c_243_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	243		CWE-125	0	24353		
0379_pngwrite_c_249_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	249		CWE-125	0	24353		
0381_pngwrite_c_254_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	254		CWE-125	0	24353		
0382_pngwrite_c_258_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	258		CWE-125	0	24353		
0383_pngwrite_c_263_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	263		CWE-125	0	24353		
0384_pngwrite_c_264_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	264		CWE-125	0	24353		
0385_pngwrite_c_267_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	267		CWE-125	0	24353		
0386_pngwrite_c_267_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	267		CWE-125	0	24353		
0387_pngwrite_c_268_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	268		CWE-125	0	24353		
0388_pngwrite_c_268_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	268		CWE-125	0	24353		
0389_pngwrite_c_272_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	272		CWE-125	0	24353		
0390_pngwrite_c_273_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	273		CWE-125	0	24353		
0391_pngwrite_c_273_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	273		CWE-125	0	24353		
0392_pngwrite_c_277_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	277		CWE-125	0	24353		
0393_pngwrite_c_279_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	279		CWE-125	0	24353		
0394_pngwrite_c_279_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	279		CWE-125	0	24353		
0395_pngwrite_c_285_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	285		CWE-125	0	24353		
0396_pngwrite_c_286_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	286		CWE-125	0	24353		
0397_pngwrite_c_286_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	286		CWE-125	0	24353		
0398_pngwrite_c_290_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	290		CWE-125	0	24353		
0399_pngwrite_c_291_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	291		CWE-125	0	24353		
0400_pngwrite_c_291_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	291		CWE-125	0	24353		
0401_pngwrite_c_292_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	292		CWE-125	0	24353		
0402_pngwrite_c_296_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	296		CWE-125	0	24353		
0403_pngwrite_c_297_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	297		CWE-125	0	24353		
0404_pngwrite_c_297_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	297		CWE-125	0	24353		
0405_pngwrite_c_298_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	298		CWE-125	0	24353		
0406_pngwrite_c_298_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	298		CWE-125	0	24353		
0407_pngwrite_c_298_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	298		CWE-125	0	24353		
0408_pngwrite_c_299_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	299		CWE-125	0	24353		
0409_pngwrite_c_299_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	299		CWE-125	0	24353		
0410_pngwrite_c_303_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	303		CWE-125	0	24353		
0411_pngwrite_c_304_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	304		CWE-125	0	24353		
0412_pngwrite_c_305_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	305		CWE-125	0	24353		
0413_pngwrite_c_305_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	305		CWE-125	0	24353		
0414_pngwrite_c_309_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	309		CWE-125	0	24353		
0415_pngwrite_c_310_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	310		CWE-125	0	24353		
0416_pngwrite_c_311_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	311		CWE-125	0	24353		
0417_pngwrite_c_311_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	311		CWE-125	0	24353		
0418_pngwrite_c_315_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	315		CWE-125	0	24353		
0419_pngwrite_c_317_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	317		CWE-125	0	24353		
0420_pngwrite_c_323_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	323		CWE-125	0	24353		
0421_pngwrite_c_324_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	324		CWE-125	0	24353		
0422_pngwrite_c_325_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	325		CWE-125	0	24353		
0423_pngwrite_c_330_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	330		CWE-125	0	24353		
0424_pngwrite_c_335_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	335		CWE-125	0	24353		
0425_pngwrite_c_340_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	340		CWE-125	0	24353		
0426_pngwrite_c_341_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	341		CWE-125	0	24353		
0427_pngwrite_c_342_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	342		CWE-125	0	24353		
0428_pngwrite_c_343_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	343		CWE-125	0	24353		
0429_pngwrite_c_344_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	344		CWE-125	0	24353		
0430_pngwrite_c_346_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	346		CWE-125	0	24353		
0431_pngwrite_c_347_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	347		CWE-125	0	24353		
0458_pngwrite_c_106_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	106		CWE-125	0	24353		
0459_pngwrite_c_106_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	106		CWE-125	0	24353		
0460_pngwrite_c_107_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	107		CWE-125	0	24353		
0461_pngwrite_c_107_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	107		CWE-125	0	24353		
0462_pngwrite_c_107_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	107		CWE-125	0	24353		
0463_pngwrite_c_108_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	108		CWE-125	0	24353		
0464_pngwrite_c_110_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	110		CWE-125	0	24353		
0465_pngwrite_c_131_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	131		CWE-125	0	24353		
0466_pngwrite_c_132_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	132		CWE-125	0	24353		
0467_pngwrite_c_132_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	132		CWE-125	0	24353		
0468_pngwrite_c_157_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	157		CWE-125	0	24353		
0469_pngwrite_c_158_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	158		CWE-125	0	24353		
0470_pngwrite_c_158_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	158		CWE-125	0	24353		
0471_pngwrite_c_172_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	172		CWE-125	0	24353		
0472_pngwrite_c_174_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	174		CWE-125	0	24353		
0473_pngwrite_c_174_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	174		CWE-125	0	24353		
0474_pngwrite_c_178_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	178		CWE-125	0	24353		
0475_pngwrite_c_181_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	181		CWE-125	0	24353		
0476_pngwrite_c_181_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	181		CWE-125	0	24353		
0477_pngwrite_c_182_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	182		CWE-125	0	24353		
0478_pngwrite_c_182_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	182		CWE-125	0	24353		
0479_pngwrite_c_183_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	183		CWE-125	0	24353		
0480_pngwrite_c_183_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	183		CWE-125	0	24353		
0481_pngwrite_c_184_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	184		CWE-125	0	24353		
0482_pngwrite_c_184_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	184		CWE-125	0	24353		
0483_pngwrite_c_185_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	185		CWE-125	0	24353		
0484_pngwrite_c_185_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	185		CWE-125	0	24353		
0485_pngwrite_c_190_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	190		CWE-125	0	24353		
0487_pngwrite_c_193_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	193		CWE-125	0	24353		
0488_pngwrite_c_194_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		pngwrite.c	194		CWE-125	0	24353		
