Spec	FinalStatus	Verdict	BugType	BugFile	BugLine	BugFunc	CWE	Time	Tokens	UniqueBugID	IsDuplicate
0644_tool_cfgable_c_83_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	83		CWE-416	0	13519		
0645_tool_cfgable_c_84_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	84		CWE-416	0	13519		
0646_tool_cfgable_c_85_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	85		CWE-416	0	13519		
0647_tool_cfgable_c_86_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	86		CWE-416	0	13519		
0648_tool_cfgable_c_87_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	87		CWE-416	0	13519		
0649_tool_cfgable_c_88_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	88		CWE-416	0	13519		
0650_tool_cfgable_c_89_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	89		CWE-416	0	13519		
0651_tool_cfgable_c_91_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	91		CWE-416	0	13519		
0652_tool_cfgable_c_92_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	92		CWE-416	0	13519		
0653_tool_cfgable_c_93_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	93		CWE-416	0	13519		
0654_tool_cfgable_c_94_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	94		CWE-416	0	13519		
0655_tool_cfgable_c_96_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	96		CWE-416	0	13519		
0656_tool_cfgable_c_98_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	98		CWE-416	0	13519		
0657_tool_cfgable_c_99_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	99		CWE-416	0	13519		
0658_tool_cfgable_c_100_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	100		CWE-416	0	13519		
0659_tool_cfgable_c_102_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	102		CWE-416	0	13519		
0660_tool_cfgable_c_103_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	103		CWE-416	0	13519		
0661_tool_cfgable_c_104_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	104		CWE-416	0	13519		
0662_tool_cfgable_c_105_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	105		CWE-416	0	13519		
0663_tool_cfgable_c_111_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	111		CWE-416	0	13519		
0664_tool_cfgable_c_112_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	112		CWE-416	0	13519		
0665_tool_cfgable_c_113_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	113		CWE-416	0	13519		
0666_tool_cfgable_c_122_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	122		CWE-416	0	13519		
0667_tool_cfgable_c_124_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	124		CWE-416	0	13519		
0668_tool_cfgable_c_125_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	125		CWE-416	0	13519		
0669_tool_cfgable_c_126_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	126		CWE-416	0	13519		
0670_tool_cfgable_c_127_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	127		CWE-416	0	13519		
0671_tool_cfgable_c_128_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	128		CWE-416	0	13519		
0672_tool_cfgable_c_129_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	129		CWE-416	0	13519		
0673_tool_cfgable_c_130_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	130		CWE-416	0	13519		
0674_tool_cfgable_c_131_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	131		CWE-416	0	13519		
0675_tool_cfgable_c_132_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	132		CWE-416	0	13519		
0676_tool_cfgable_c_133_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	133		CWE-416	0	13519		
0677_tool_cfgable_c_134_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	134		CWE-416	0	13519		
0678_tool_cfgable_c_135_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	135		CWE-416	0	13519		
0679_tool_cfgable_c_136_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	136		CWE-416	0	13519		
0680_tool_cfgable_c_137_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	137		CWE-416	0	13519		
0681_tool_cfgable_c_138_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	138		CWE-416	0	13519		
0682_tool_cfgable_c_139_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	139		CWE-416	0	13519		
0683_tool_cfgable_c_140_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	140		CWE-416	0	13519		
0684_tool_cfgable_c_141_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	141		CWE-416	0	13519		
0685_tool_cfgable_c_142_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	142		CWE-416	0	13519		
0686_tool_cfgable_c_143_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	143		CWE-416	0	13519		
0687_tool_cfgable_c_144_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	144		CWE-416	0	13519		
0688_tool_cfgable_c_145_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	145		CWE-416	0	13519		
0689_tool_cfgable_c_146_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	146		CWE-416	0	13519		
0690_tool_cfgable_c_147_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	147		CWE-416	0	13519		
0691_tool_cfgable_c_148_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	148		CWE-416	0	13519		
0692_tool_cfgable_c_149_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	149		CWE-416	0	13519		
0693_tool_cfgable_c_150_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	150		CWE-416	0	13519		
0694_tool_cfgable_c_151_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	151		CWE-416	0	13519		
0695_tool_cfgable_c_152_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	152		CWE-416	0	13519		
0696_tool_cfgable_c_153_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	153		CWE-416	0	13519		
0697_tool_cfgable_c_154_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	154		CWE-416	0	13519		
0698_tool_cfgable_c_155_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	155		CWE-416	0	13519		
0699_tool_cfgable_c_156_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	156		CWE-416	0	13519		
0700_tool_cfgable_c_157_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	157		CWE-416	0	13519		
0701_tool_cfgable_c_158_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	158		CWE-416	0	13519		
0702_tool_cfgable_c_159_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	159		CWE-416	0	13519		
0703_tool_cfgable_c_160_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	160		CWE-416	0	13519		
0704_tool_cfgable_c_161_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	161		CWE-416	0	13519		
0705_tool_cfgable_c_162_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP	use-after-free	tool_cfgable.c	162		CWE-416	0	13519		
0706_tool_cfgable_c_164_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP		tool_cfgable.c	164		CWE-416	0	13519		
0707_tool_cfgable_c_165_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP		tool_cfgable.c	165		CWE-416	0	13519		
0708_tool_cfgable_c_166_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP		tool_cfgable.c	166		CWE-416	0	13519		
0709_tool_cfgable_c_168_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP		tool_cfgable.c	168		CWE-416	0	13519		
0710_tool_cfgable_c_169_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP		tool_cfgable.c	169		CWE-416	0	13519		
0711_tool_cfgable_c_171_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP		tool_cfgable.c	171		CWE-416	0	13519		
0712_tool_cfgable_c_173_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP		tool_cfgable.c	173		CWE-416	0	13519		
0713_tool_cfgable_c_177_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP		tool_cfgable.c	177		CWE-416	0	13519		
0714_tool_cfgable_c_178_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP		tool_cfgable.c	178		CWE-416	0	13519		
0715_tool_cfgable_c_179_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP		tool_cfgable.c	179		CWE-416	0	13519		
0716_tool_cfgable_c_181_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP		tool_cfgable.c	181		CWE-416	0	13519		
0717_tool_cfgable_c_182_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP		tool_cfgable.c	182		CWE-416	0	13519		
0718_tool_cfgable_c_183_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP		tool_cfgable.c	183		CWE-416	0	13519		
0719_tool_cfgable_c_184_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP		tool_cfgable.c	184		CWE-416	0	13519		
0720_tool_cfgable_c_185_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP		tool_cfgable.c	185		CWE-416	0	13519		
0721_tool_cfgable_c_186_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP		tool_cfgable.c	186		CWE-416	0	13519		
0722_tool_cfgable_c_187_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP		tool_cfgable.c	187		CWE-416	0	13519		
0723_tool_cfgable_c_188_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP		tool_cfgable.c	188		CWE-416	0	13519		
0724_tool_cfgable_c_189_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP		tool_cfgable.c	189		CWE-416	0	13519		
0725_tool_cfgable_c_190_sailor-cpp-CWE-416-DirectFreeArgUseFast	LLM_FP	FP		tool_cfgable.c	190		CWE-416	0	13519		
0764_tool_cfgable_c_202_sailor-wmi-1-stale-reference-creation	LLM_FP	FP		tool_cfgable.c	202		CWE-416	0	13519		
0829_tool_cfgable_c_199_sailor-wmi-2-type-confusion-leak	REPRODUCER_BUILD_FAIL	REPRODUCER_BUILD_FAIL	use-after-free	tool_cfgable.c	199		CWE-125	0	13519		
0830_tool_cfgable_c_63_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	63		CWE-125	0	13519		
0831_tool_cfgable_c_64_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	64		CWE-125	0	13519		
0832_tool_cfgable_c_65_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	65		CWE-125	0	13519		
0833_tool_cfgable_c_66_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	66		CWE-125	0	13519		
0834_tool_cfgable_c_67_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	67		CWE-125	0	13519		
0835_tool_cfgable_c_68_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	68		CWE-125	0	13519		
0836_tool_cfgable_c_69_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	69		CWE-125	0	13519		
0837_tool_cfgable_c_71_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	71		CWE-125	0	13519		
0838_tool_cfgable_c_72_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	72		CWE-125	0	13519		
0839_tool_cfgable_c_73_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	73		CWE-125	0	13519		
0840_tool_cfgable_c_75_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	75		CWE-125	0	13519		
0841_tool_cfgable_c_76_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	76		CWE-125	0	13519		
0842_tool_cfgable_c_77_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	77		CWE-125	0	13519		
0843_tool_cfgable_c_79_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	79		CWE-125	0	13519		
0844_tool_cfgable_c_81_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	81		CWE-125	0	13519		
0845_tool_cfgable_c_82_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	82		CWE-125	0	13519		
0846_tool_cfgable_c_83_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	83		CWE-125	0	13519		
0847_tool_cfgable_c_84_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	84		CWE-125	0	13519		
0848_tool_cfgable_c_85_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	85		CWE-125	0	13519		
0849_tool_cfgable_c_86_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	86		CWE-125	0	13519		
0850_tool_cfgable_c_87_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	87		CWE-125	0	13519		
0851_tool_cfgable_c_88_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	88		CWE-125	0	13519		
0852_tool_cfgable_c_89_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	89		CWE-125	0	13519		
0853_tool_cfgable_c_91_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	91		CWE-125	0	13519		
0854_tool_cfgable_c_92_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	92		CWE-125	0	13519		
0855_tool_cfgable_c_93_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	93		CWE-125	0	13519		
0856_tool_cfgable_c_94_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	94		CWE-125	0	13519		
0857_tool_cfgable_c_96_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	96		CWE-125	0	13519		
0858_tool_cfgable_c_98_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	98		CWE-125	0	13519		
0859_tool_cfgable_c_99_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	99		CWE-125	0	13519		
0860_tool_cfgable_c_100_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	100		CWE-125	0	13519		
0861_tool_cfgable_c_102_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	102		CWE-125	0	13519		
0862_tool_cfgable_c_103_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	103		CWE-125	0	13519		
0863_tool_cfgable_c_104_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	104		CWE-125	0	13519		
0864_tool_cfgable_c_105_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	105		CWE-125	0	13519		
0865_tool_cfgable_c_107_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	107		CWE-125	0	13519		
0866_tool_cfgable_c_109_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	109		CWE-125	0	13519		
0867_tool_cfgable_c_110_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	110		CWE-125	0	13519		
0868_tool_cfgable_c_111_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	111		CWE-125	0	13519		
0869_tool_cfgable_c_112_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	112		CWE-125	0	13519		
0870_tool_cfgable_c_122_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	122		CWE-125	0	13519		
0871_tool_cfgable_c_124_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	124		CWE-125	0	13519		
0872_tool_cfgable_c_125_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	125		CWE-125	0	13519		
0873_tool_cfgable_c_126_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	126		CWE-125	0	13519		
0874_tool_cfgable_c_127_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	127		CWE-125	0	13519		
0875_tool_cfgable_c_128_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	128		CWE-125	0	13519		
0876_tool_cfgable_c_129_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	129		CWE-125	0	13519		
0877_tool_cfgable_c_130_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	130		CWE-125	0	13519		
0878_tool_cfgable_c_131_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	131		CWE-125	0	13519		
0879_tool_cfgable_c_132_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	132		CWE-125	0	13519		
0880_tool_cfgable_c_133_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	133		CWE-125	0	13519		
0882_tool_cfgable_c_134_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	134		CWE-125	0	13519		
0883_tool_cfgable_c_135_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	135		CWE-125	0	13519		
0884_tool_cfgable_c_136_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	136		CWE-125	0	13519		
0885_tool_cfgable_c_137_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	137		CWE-125	0	13519		
0886_tool_cfgable_c_138_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	138		CWE-125	0	13519		
0887_tool_cfgable_c_139_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	139		CWE-125	0	13519		
0888_tool_cfgable_c_140_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	140		CWE-125	0	13519		
0889_tool_cfgable_c_141_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	141		CWE-125	0	13519		
0890_tool_cfgable_c_142_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	142		CWE-125	0	13519		
0891_tool_cfgable_c_143_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	143		CWE-125	0	13519		
0892_tool_cfgable_c_144_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	144		CWE-125	0	13519		
0893_tool_cfgable_c_145_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	145		CWE-125	0	13519		
0894_tool_cfgable_c_146_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	146		CWE-125	0	13519		
0895_tool_cfgable_c_147_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	147		CWE-125	0	13519		
0896_tool_cfgable_c_148_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	148		CWE-125	0	13519		
0897_tool_cfgable_c_149_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	149		CWE-125	0	13519		
0899_tool_cfgable_c_150_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	150		CWE-125	0	13519		
0900_tool_cfgable_c_151_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	151		CWE-125	0	13519		
0901_tool_cfgable_c_152_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	152		CWE-125	0	13519		
0902_tool_cfgable_c_153_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	153		CWE-125	0	13519		
0903_tool_cfgable_c_154_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	154		CWE-125	0	13519		
0904_tool_cfgable_c_155_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	155		CWE-125	0	13519		
0905_tool_cfgable_c_156_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	156		CWE-125	0	13519		
0906_tool_cfgable_c_157_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	157		CWE-125	0	13519		
0907_tool_cfgable_c_158_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	158		CWE-125	0	13519		
0908_tool_cfgable_c_159_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	159		CWE-125	0	13519		
0909_tool_cfgable_c_160_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	160		CWE-125	0	13519		
0910_tool_cfgable_c_161_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	161		CWE-125	0	13519		
0911_tool_cfgable_c_162_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	162		CWE-125	0	13519		
0912_tool_cfgable_c_164_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	164		CWE-125	0	13519		
0913_tool_cfgable_c_165_sailor-wmi-2-type-confusion-leak	LLM_FP	FP		tool_cfgable.c	165		CWE-125	0	13519		
